retail,ASIN,weight,dim,selling,channel
29.99,B07NXXG9H1,1.34922744,6.318367557,10.92000008,1
29.99,B07NYVPC9X,1.54984786,5.26340388,10.92000008,1
19.99,B07ZYNN5FM,2.03486426,1.654664211,10.98999977,1
21.99,B073KM47VB,0.20062042,1.828076883,11,1
21.99,B073ZMWQN1,0.54895038,5.704179382,11,1
20.99,B00WJJJX2Q,3.80076488,6.440414957,11,1
19.99,B07TJGDLFZ,2.25091702,6.810508332,11,1
29.99,B0002KHDLW,2.50003908,0.715601662,11.02000046,1
39.99,B0731CP5S4,26.1688394,6.208173681,11.06000042,1
39.91,B0731DWW5K,26.32095818,6.378952237,11.06000042,1
24.98,B07W62GJFL,2.6896364,3.215817284,11.11999989,1
24.98,B07W73152J,2.64995324,3.076209107,11.11999989,1
24.95,B001MEK8R8,2.83955056,5.687935663,11.14999962,1
17.5,B06XGR3L6S,0.29100984,0.465799609,11.18999958,1
45,B07CNLYJT7,0.89948496,3.209671012,11.25,1
39.15,B00362A1HG,14.59899364,7.746936764,11.27000046,1
52.99,B01F7QEGY2,13.60030078,7.578792324,11.27000046,1
39.99,B002147MT0,2.5573592,8.250053024,11.30000019,1
38.34,B00R3N712M,12.5001954,6.377635179,11.31999969,1
18.99,B07W4H4PDT,1.85629004,0.587847009,11.35999966,1
21.32,B01ALJ83QM,0.7605939,3.363327811,11.36999989,1
29.99,B072K4MSBC,6.94896224,9.665012629,11.36999989,1
48.99,B000MCKAGK,3.67951078,3.120550069,11.42000008,1
24.99,B081C7GJPG,10.50060506,4.124148473,11.42000008,1
39.99,B01LR5SAIA,24.59914996,3.940199335,11.47999954,1
29.99,B00KLV41T4,0.95019122,0.250241072,11.5,1
31.91,B07Z792PYJ,9.29908716,14.37305694,11.5,1
54.13,B01MSQHP5V,10.8908228,7.240308348,11.5,1
37.99,B074DZGRMG,25.60004744,7.227137765,11.56000042,1
26.99,B005D7GJQE,2.5132668,2.808407258,11.56999969,1
29.69,B01DAOSLVM,6.45071812,19.3287082,11.68000031,1
33.2,B00Z0RMD6M,11.45079628,1.65510323,11.69999981,1
29.29,B078TTJRWN,0.1763696,0.729211264,11.72000027,1
30.94,B00464AJ7U,7.3193384,6.856605371,11.72000027,1
24.99,B085Q3SYKW,10.65051922,1.137938348,11.73999977,1
39.99,B00G51GCK0,4.44892316,3.988491471,11.81999969,1
32.9,B00MTJWT68,4.40042152,4.255415281,11.81999969,1
34.99,B000234ISK,11.64921208,1.956709575,11.82999992,1
29.99,B000KYOX4K,8.86918626,8.363759055,11.85999966,1
34.95,B003TTTIZ2,3.4392072,14.32608186,11.97000027,1
44.98,B00B2CDS8G,0.95019122,3.560886552,11.98999977,1
43.27,B001CFP3FE,11.62055202,6.185783691,12,1
19.67,B01KGSXQN8,4.40042152,2.210462802,12,1
29.98,B06VTCFNJP,3.09969572,3.480545997,12,1
29.99,B07GJZ1D4G,0.24030358,0.653260904,12,1
18,B07PVB9FZM,2.70727336,0.788917906,12,1
47.79,B087M2T7NP,0.13007258,0.737552633,12,1
43.49,B01A7GLS5W,4.1005932,3.209671012,12.05000019,1
27.99,B07TKJW8WT,4.55033568,16.28015732,12.10999966,1
28.28,B081SH4YGV,22.09911088,13.07794964,12.14000034,1
47.99,B005OHEYVA,10.74972712,9.19921302,12.14999962,1
26,B081M4GR6T,6.75054644,6.464561025,12.14999962,1
27.45,B081M76GWV,10.80043338,7.708303055,12.14999962,1
27.99,B07TJGWD4D,5.00007816,18.80320195,12.18999958,1
27.32,B0042SUTD4,1.90038244,0.803405547,12.28999996,1
26.99,B082TGVB3W,0.75177542,0.807795741,12.28999996,1
26.81,B082TGZDX9,0.7385477,1.111597183,12.28999996,1
49.99,B074DSJLLY,8.04906762,23.96519234,12.35000038,1
24.99,B00AWWTS0Y,1.60055412,5.536034942,12.36999989,1
39.99,B006INRPFQ,0.3968316,0.673455797,12.38000011,1
39.99,B008BSX8OS,0.551155,0.790234964,12.38000011,1
34.99,B07NH4QRCG,1.0251483,1.809199048,12.38000011,1
31.99,B08BTYZ2XC,3.15040198,22.63540251,12.38000011,1
19.99,B07N7X4WV7,1.99959034,3.444546404,12.40999985,1
25.99,B002UL0WEQ,2.78002582,8.614878166,12.42000008,1
28.99,B0773FSFYJ,10.74972712,6.965043169,12.42000008,1
35.43,B00BD4W3ZM,1.00089748,1.067256221,12.5,1
19.99,B07NQDLGQX,0.67902296,0.757308507,12.5,1
33.99,B07FR67WS2,20.84909134,6.854849294,12.5,1
20.99,B07ZRF21ZC,2.7998674,2.325485891,12.57999992,1
29.33,B00DD6SL54,6.3493056,1.872856865,12.59000015,1
19.99,B075SCVY1F,0.09038942,0.162876207,12.60999966,1
39.99,B004EFYPBC,14.94952822,7.865032989,12.61999989,1
54.99,B00IVEIB1W,3.4502303,3.81420076,12.64000034,1
29.99,B00EB3HFHS,4.34971526,3.114403797,12.75,1
22.99,B088B612R8,9.85024216,0.7322844,12.75,1
22.99,B08B14LPJK,9.94063158,1.983928779,12.75,1
29.99,B07L1NL6SR,6.45071812,16.24723086,12.77999973,1
34.99,B0036IL1QK,3.86028962,5.541303176,12.80000019,1
26.99,B07R89NQQV,4.1998011,4.59214318,12.80000019,1
35.64,B07VGPFC5Y,15.24935654,10.712952,12.80000019,1
34.99,B000P10Q1W,6.60945076,1.093597386,12.85000038,1
36.99,B002NKX48A,11.25017586,6.444805151,12.92000008,1
50.56,B000234ISU,13.49888826,2.542800506,12.96000004,1
25.99,B00BG2H95K,0.9259404,0.374922589,13,1
21.69,B01LWPQ2DX,1.15081164,9.760718864,13,1
29.99,B07VVMR1YY,1.45063996,3.049867942,13,1
26.99,B07W86HMXN,4.79945774,23.00813,13,1
26.99,B07WCD3J8H,5.20069858,23.77904811,13,1
29.99,B08DHFY8ZM,1.14419778,1.152425989,13.01000023,1
34.99,B00GNLKZ28,4.79945774,6.058029038,13.09000015,1
30.99,B07W37G7SP,5.09928606,20.00699321,13.10999966,1
30.99,B07WGQSFLN,5.5997348,18.82778704,13.10999966,1
30.99,B07WJTZKBX,5.65044106,18.82778704,13.10999966,1
39.99,B0000630NY,10.59981296,10.95968091,13.14000034,1
24.95,B000FABUZO,1.19931328,3.661422,13.14999962,1
29.99,B082TGDQVP,0.73413846,1.689346745,13.15999985,1
40.08,B003M50JAG,9.149173,10.33320019,13.18000031,1
32.99,B07FQSYD9S,20.50076138,3.891907198,13.18000031,1
24.99,B003GSRL7S,0.20062042,0.142242294,13.18999958,1
24.99,B003GSUM5Q,0.0220462,0.039072729,13.18999958,1
29.99,B00R6NYUT6,0.05070626,0.529018407,13.19999981,1
34.99,B07WDM36ZS,3.00048782,6.670900155,13.19999981,1
29.99,B0869DHHWD,8.04906762,8.132395819,13.19999981,1
44.99,B0731HYTZL,32.0000593,5.254623491,13.25,1
29.99,B074P8MZW9,1.433003,3.668007291,13.25,1
35.11,B07BT5JVD9,4.94055342,6.921141227,13.26000023,1
29.5,B002ORM3GG,0.881848,1.69329792,13.27999973,1
64.99,B07FZ5FZPZ,18.69958684,8.708389304,13.28999996,1
24,B003VAYK48,0.24912206,1.013695851,13.32999992,1
20.99,B01J08EISM,1.75928676,1.181401271,13.35999966,1
48.19,B072Z2ZTLJ,17.6590062,12.15600884,13.38000011,1
30.99,B07VWY8JLG,5.5005269,19.79758095,13.38000011,1
31.99,B07W38BZ85,5.29990648,18.82778704,13.38000011,1
26.69,B019H3EDU8,9.90094842,6.706899747,13.39999962,1
37.99,B01N16GHJD,7.89915346,24.75059809,13.40999985,1
39.99,B01N5UTRZW,7.44941098,23.41202787,13.40999985,1
34.99,B01N5UTWG8,7.85065182,22.48218473,13.40999985,1
42.25,B0149FXVS4,0.70106916,1.030378589,13.42000008,1
41.8,B008KZS388,0.70106916,1.755199659,13.43000031,1
42.67,B008KZS540,0.54895038,1.104133853,13.43000031,1
31.78,B001M8MWI2,3.99918068,10.55007579,13.44999981,1
33.99,B000KYS9YK,11.7506246,7.893569252,13.48999977,1
52.5,B001CXXDBM,3.0644218,2.950649552,13.5,1
43.13,B002PAW6AU,7.20028892,7.420306312,13.5,1
34.98,B01N1ZI8ER,3.30031614,3.569227921,13.5,1
22.99,B08888HXQW,10.05086258,2.205633588,13.5,1
37.99,B0747JVHQB,30.6001256,5.771349354,13.56000042,1
32.99,B07NH4RWLY,0.87964338,1.218717922,13.61999989,1
29.99,B07V6N7FJZ,6.81668504,4.585996908,13.64000034,1
31.92,B0093CMYSW,20.833659,3.358498597,13.65999985,1
56.03,B07FK57LCK,11.64921208,8.263223607,13.68000031,1
39.99,B008N3PPV0,1.4991416,0.83150279,13.68999958,1
64.99,B07HGB3GDV,18.80099936,12.45366401,13.69999981,1
64.99,B07HGCMZYM,18.80099936,8.688633429,13.69999981,1
64.99,B07FZ7F6FH,19.23971874,8.837900034,13.69999981,1
39.99,B07D3NG61F,5.20069858,28.16046196,13.72999954,1
39.99,B07D3NR1MS,5.24920022,28.35143541,13.72999954,1
42.99,B074DYLY5V,31.10057434,6.551047852,13.85000038,1
29.97,B0773HZ6F6,15.84901318,6.32363579,13.85999966,1
58.99,B07FK62NNV,11.8498325,8.046787031,13.86999989,1
21.97,B001P2PUUM,4.2769628,2.948015435,13.88000011,1
40,B00LFWB5YW,3.50093656,1.794272388,13.88000011,1
58.99,B07FK57LCN,12.20036708,7.755278133,13.93000031,1
34.99,B0871Z58X9,12.5001954,53.18852033,13.94999981,1
34.99,B01AXYC06E,10.89964128,7.202113658,14,1
19.99,B071JG14H7,1.95990718,1.903588224,14,1
24.99,B07N1XKZNZ,0.80027706,1.757833776,14.03999996,1
64.99,B0844BFV41,2.44933282,0.860039053,14.03999996,1
31.93,B082TGFW29,0.881848,2.047586596,14.06000042,1
31.99,B083MSK8FD,0.8598018,1.940904876,14.06000042,1
48.95,B00026Z3E0,15.22951496,7.37640437,14.10999966,1
30.97,B00EVIJPFI,5.44982064,3.526204017,14.17000008,1
69.99,B07G7K7CJ2,11.45079628,8.201760888,14.18000031,1
36.99,B06XXRGKPH,6.9996685,18.05642991,14.21000004,1
36.99,B06Y3WSP3D,6.9996685,18.05642991,14.21000004,1
46,B00880YFFU,1.64905576,0.21380246,14.27999973,1
39.99,B00005K3ZR,10.3176216,5.381500105,14.31000042,1
28.99,B00TRW8WAM,3.24960988,1.715248891,14.31999969,1
45.83,B07FQVGBMX,26.21072718,14.22291229,14.39999962,1
71.99,B0002Q8TWI,11.55000418,12.73463645,14.40999985,1
59.99,B0714M2HPX,6.02081722,5.284915832,14.5,1
37.99,B07G8SLNPM,1.84967618,1.914124691,14.5,1
49.99,B00009EPCY,4.1005932,4.086392803,14.55000019,1
33.99,B00XH756WA,16.84991066,2.218365152,14.56999969,1
49.99,B014DEKS1O,5.14999232,20.83147169,14.60000038,1
32.99,B07NH4LRQC,0.9038942,1.560275035,14.60000038,1
24.95,B07MHRT6R5,5.15660618,0.608041903,14.65999985,1
25,B00TUHLH2Y,0.7054784,0.55711565,14.69999981,1
59.99,B00XC1YCTY,13.8009212,8.723754983,14.72000027,1
59.99,B008DSJ7SC,18.60037894,2.357973329,14.73999977,1
29.26,B081M52ND9,8.65092888,6.016322193,14.85000038,1
39.99,B0012U27KS,1.00089748,0.493457833,14.88000011,1
32.99,B002YQUP7Q,10.0089748,5.580814924,14.90999985,1
22.95,B01KOEOIOU,0.24912206,0.47282392,14.92000008,1
32.99,B071K1DMPW,0.80027706,0.813942013,14.92000008,1
32.99,B071WYHFC9,0.89948496,0.603212689,14.92000008,1
29.99,B08F2QQ6ZD,4.850164,4.53068046,14.94999981,1
62.99,B000RNY7XG,14.70040616,6.173491147,15,1
30,B07MGK4785,1.19931328,2.049781693,15,1
31.99,B082TGVB31,0.8598018,1.587494239,15,1
31.99,B082TGX71F,0.95239584,1.471593111,15,1
25.67,B082THBMD1,0.8598018,1.674859104,15,1
36.99,B0000ASB6E,3.65085072,1.441300771,15,1
29.36,B081M769PX,15.65059738,7.301771068,15,1
21.79,B0894JYQ98,10.031021,2.156463413,15,1
25.99,B07WK66RFP,6.64913392,23.41202787,15.02000046,1
24.69,B00ASQ6K5K,1.86951776,2.075683839,15.03999996,1
39.61,B01N7SNSHO,0.70106916,0.370093375,15.03999996,1
39.99,B00ULAFT6O,2.7998674,6.836849497,15.05000019,1
22.99,B081739MJ2,1.0141252,1.47203213,15.09000015,1
33.99,B07V5KGYCZ,9.10287598,3.717616486,15.13000011,1
37.99,B07D39YWLD,6.1508898,6.655973494,15.14000034,1
27.99,B0061ZO6BC,22.65026588,3.329523315,15.15999985,1
38.99,B01ENUM0W8,5.29990648,23.80099908,15.15999985,1
34.99,B0869FSKTG,10.50060506,10.05749599,15.15999985,1
37.3,B0016C1Q22,9.149173,1.933441545,15.18000031,1
34.99,B07D1QGKF4,8.19898178,6.141442729,15.23999977,1
65.99,B07FMSQV9R,13.75021494,9.472283102,15.28999996,1
29.95,B01J1AWMFU,4.4533324,7.004554917,15.32999992,1
37.99,B000KYS9YU,15.5205248,13.92262301,15.34000015,1
49,B0062N2PAW,1.58953102,4.285268602,15.35999966,1
38.99,B07M6GFNHC,5.24920022,22.15643231,15.36999989,1
25.03,B0871XTL5F,6.75054644,7.376843389,15.39999962,1
48.99,B0731FCS7T,37.03100214,5.53779102,15.43999958,1
46.4,B0731G74BY,35.80082418,6.517682376,15.43999958,1
49.99,B01N4NY5QE,3.60014446,3.727713933,15.44999981,1
48.99,B0051HFESA,29.44931396,16.82015121,15.53999996,1
49.99,B00DQQPGKO,28.6490369,16.78898083,15.53999996,1
32.99,B07LC3XR21,0.881848,1.138377368,15.56999969,1
30.48,B07PB66C8W,0.91271268,1.674420085,15.56999969,1
47.6,B000230LC2,3.80958336,2.771968646,15.60999966,1
50.18,B00XELE4EA,8.69943052,69.92701393,15.60999966,1
39.99,B077YR9FFG,6.49921976,10.03115483,15.61999989,1
34.99,B07HJSHT8P,3.65085072,5.563693166,15.61999989,1
40.3,B01AJ12ML4,22.3989392,5.22520919,15.65999985,1
70.42,B00LKRN7WK,4.1998011,12.80531857,15.69999981,1
34.21,B0000BYQZ0,7.14958266,6.241100138,15.73999977,1
58.46,B00FQD6FUK,7.20028892,16.98434447,15.75,1
72.99,B000B8J7G4,6.04947728,22.33555224,15.80000019,1
36.99,B001BAGLXI,3.15040198,3.053819117,15.85000038,1
31.75,B01N9NE7OI,0.70106916,0.489945678,15.89999962,1
34.99,B07H968PFB,3.75005862,5.444279883,15.89999962,1
25.99,B07VWNZ29C,3.80076488,5.732276625,16,1
34.99,B07W4RZJQK,7.7602624,7.807082425,16,1
24.22,B00402Y45G,0.46076558,0.269996946,16.01000023,1
27.5,B07JC43D2P,4.95378114,0.499165086,16.03000069,1
44.99,B07L77DKCH,11.64921208,3.725957855,16.03000069,1
44.98,B01ICBTPSG,6.30080396,21.4825375,16.04999924,1
44.98,B01ICBTPTK,6.1508898,21.22615015,16.04999924,1
39.99,B001HBL0J6,2.7998674,2.224950443,16.10000038,1
29.99,B00J0TGF7E,1.212541,2.102025004,16.10000038,1
28.99,B07Y84H1SB,8.41944378,1.797345524,16.11000061,1
30.12,B00SI2Y9SG,1.90038244,0.613749155,16.13999939,1
47.99,B074DZHYS6,36.3100914,14.44417808,16.13999939,1
69.77,B001UIPFEW,19.20003558,11.820598,16.20000076,1
43.57,B0197I4NB2,22.70097214,5.956615551,16.20000076,1
44.95,B071V8KKDL,4.44892316,4.85116464,16.20000076,1
31.05,B081M4GR82,10.95034754,5.84290952,16.20000076,1
43.99,B0000AZ9KS,9.40049968,11.56816183,16.27000046,1
29.99,B019H3C8L4,8.60022262,7.677571695,16.27000046,1
79.99,B002OOYIOY,12.85072998,15.07987821,16.29999924,1
34.99,B0071I0Q5S,3.0203294,2.848797045,16.30999947,1
27.98,B07QL9S2MR,3.96390676,5.172965878,16.34000015,1
49.47,B003ULZGK0,10.5491067,3.216256304,16.35000038,1
39.72,B07RZV95YP,20.8997976,4.684776278,16.36000061,1
51.99,B000FW2N08,8.09977388,2.961625037,16.37999916,1
70.36,B003MAIFUM,3.69935236,8.859411986,16.39999962,1
42.99,B0747JCDZS,36.1006525,6.656412514,16.43000031,1
32.99,B07Y2QKSC4,5.7981506,4.891115408,16.46999931,1
37.22,B01048IJQY,0.8377556,0.672138739,16.48999977,1
29.32,B07W5L9CXK,3.75005862,8.9094602,16.5,1
29.95,B07WMTH3JV,4.34971526,18.18023339,16.5,1
32.99,B001DRNLE6,2.40083118,1.228815369,16.5,1
34.99,B07P6S2PC9,1.04939912,1.104572872,16.51000023,1
59.95,B00CRYJSSC,16.3362342,8.641219332,16.52000046,1
74.99,B00ZEYSYXC,11.64921208,8.812875927,16.60000038,1
49.99,B00EX7EAZW,11.56984576,6.875044187,16.73999977,1
40.99,B07D3BDPJZ,7.20028892,7.872935339,16.76000023,1
49,B01GSMN9WY,4.40042152,7.042310588,16.77000046,1
27.99,B01MS3TLKU,2.0502966,2.249535531,16.79999924,1
29.99,B082VXGNXT,1.00971596,2.077000897,16.85000038,1
69.99,B000JC2ZHA,10.82909344,8.810680829,16.87999916,1
32.85,B07RMCGP21,3.5714844,7.957666088,16.87999916,1
35.66,B081M71YMP,20.13038522,7.192016212,16.87999916,1
31.5,B01LRLCC92,5.95026938,1.131792076,16.92000008,1
40,B000F0DUOS,2.25091702,8.179809917,17,1
52.99,B000IG5QPK,7.79994556,3.174110439,17,1
79.99,B017O7Q4UG,21.99990298,4.525412227,17,1
46.57,B01DJHBVS0,22.3989392,6.746850515,17,1
26.99,B07PNDWXYC,6.00097564,2.980941892,17,1
59.99,B07GZL38J3,10.3506909,30.4170218,17.04999924,1
25.88,B001LQZPKM,0.44974248,0.294582034,17.06999969,1
37.99,B004HJ1QHQ,3.30913462,0.608480922,17.09000015,1
25.73,B0031QCS8C,3.69935236,1.840369427,17.18000031,1
36.99,B07X21X5PT,5.00007816,107.9842908,17.18000031,1
47.79,B081SHX994,28.49912274,19.15441749,17.20999908,1
54.99,B004XAT4OG,10.20077674,9.301504546,17.22999954,1
37.79,B007JV7CRC,5.57989322,4.680386084,17.25,1
36.67,B013JC8J6W,12.05045292,7.415916118,17.25,1
70.27,B00EJ2DAX4,4.1998011,12.80531857,17.28000069,1
23.99,B06XSB1478,10.18093516,0.931599219,17.29000092,1
28.59,B078JF26LF,1.8518808,1.062866027,17.35000038,1
39.99,B07N1JP56L,1.51898318,4.59170416,17.39999962,1
28.27,B01077P1W2,7.07903482,4.722531949,17.45999908,1
36,B00CRU74OG,4.64954358,26.42282308,17.48999977,1
49.99,B0007DHT8Q,3.0423756,7.867667106,17.5,1
29.99,B06XDSS2BF,10.09936422,26.17126495,17.53000069,1
36.99,B07Y83DY5Z,12.50901388,1.987440935,17.55999947,1
49.45,B07BXTJDTP,10.69902086,32.15509971,17.57999992,1
36.67,B07196518T,11.7506246,7.247332659,17.60000038,1
48.95,B002JPIQ1Y,2.8880522,1.534811908,17.62000084,1
33.99,B0093CMZ04,26.01010676,4.356828768,17.62999916,1
56.99,B0731FDCLF,41.3145788,8.418197464,17.62999916,1
54.23,B0731G365R,40.69948982,8.153029732,17.62999916,1
37.72,B01741ML0O,10.05086258,55.88497764,17.67000008,1
64.14,B072Z2ZTM2,21.4509526,14.37525203,17.68000031,1
66.99,B003TTPHLQ,3.22094982,19.77299586,17.70999908,1
43.99,B07D183S1D,7.29949682,7.128797414,17.75,1
39.99,B07RM6Y4WM,4.25050736,11.26743353,17.75,1
31.94,B003GX4ALS,1.60055412,3.228987867,17.78000069,1
45.99,B07FQT8H55,31.19978224,11.41713915,17.79999924,1
39.99,B00T0GYEGG,13.999337,4.673800793,17.85000038,1
32.99,B085C1LX3C,15.99892734,6.377635179,17.88999939,1
44,B0072L5PIC,3.41936562,3.302304111,17.96999931,1
75.53,B003GEJ5PI,5.89956312,8.186834227,18,1
72.6,B003SYUTLA,0.6503629,0.209412266,18,1
67.21,B004YK6T4S,11.55000418,11.15943475,18,1
49.99,B00EX7FCJ0,7.6500314,14.49773845,18,1
49.99,B07G3M4KX4,4.850164,5.261208783,18,1
39.99,B07TCJCV87,4.34971526,3.504253046,18,1
39.99,B072MTP9YT,1.3999337,1.527787597,18.07999992,1
36.67,B076MSMGP8,12.5001954,7.553329198,18.14999962,1
34.99,B07J32VMMF,12.35028124,7.267088533,18.14999962,1
40.02,B0077XY126,31.04986808,4.108782794,18.19000053,1
38.77,B00OJDBWAQ,22.50035172,5.901738123,18.25,1
44.99,B0869FL812,10.15007048,9.825254719,18.28000069,1
79.99,B008DSJBT2,25.95058202,2.808846278,18.29000092,1
65.74,B075PXTSVY,25.6507537,14.84807595,18.37000084,1
40,B076GZD962,0.83996022,0.668187564,18.37999916,1
38.78,B01DLK5PLY,20.65067554,7.641572102,18.42000008,1
54.99,B074DZFKH6,41.49976688,8.452879999,18.43000031,1
37.99,B000MCGF1O,2.3809896,1.890856661,18.5,1
49.99,B07KKF3FVN,15.3992707,5.381061086,18.5,1
49.79,B00028G2F2,19.46899922,2.756602966,18.67000008,1
31.99,B003NUZ1RG,0.17416498,0.135217983,18.72999954,1
29.99,B07L4Z2X81,4.19539186,4.933700292,18.75,1
89.47,B01M5JXD41,31.04986808,10.13081224,18.79000092,1
67.05,B01MFGAQ1E,28.79895106,10.47280837,18.79000092,1
39.99,B07NH4D4BN,1.10231,1.195888912,18.87000084,1
39.99,B07PC77FLK,1.1684486,1.995343284,18.87000084,1
39.99,B07V6GY5HW,6.88061902,6.121247835,18.87999916,1
34.99,B07NC6WFC6,4.55033568,13.99286612,18.97999954,1
29.49,B07MLPWSGL,4.70024984,6.504511793,19,1
34.89,B07PXD6XDD,5.88854002,3.739128438,19,1
40.97,B0006N8YQI,2.29941866,19.87221425,19.03000069,1
29.07,B009JZ0ADY,3.7258078,3.010356194,19.03000069,1
31.99,B003CURWLA,0.0992079,0.14487641,19.11000061,1
29.99,B085Q7BZ3Y,14.9363005,4.133806901,19.12999916,1
34.99,B00K8ANYZU,3.80076488,9.058287785,19.15999985,1
47.37,B07D1FXSW4,7.25099518,7.440062186,19.35000038,1
79.68,B072Z5N674,29.25089816,18.55866813,19.44000053,1
27.96,B07QR6WZ9P,1.00971596,0.798576333,19.44000053,1
38.99,B07MZWVNY2,2.64995324,1.35042375,19.5,1
39.99,B01M67C5S9,5.35943122,10.10227598,19.5,1
39.99,B07VFK4HV7,0.78043548,3.866444071,19.52000046,1
36.99,B00HHED20C,12.74931746,15.03948842,19.54000092,1
34.73,B081M561HL,13.09985204,11.80391527,19.57999992,1
49.99,B0198KTXHI,7.29949682,26.35477507,19.60000038,1
57.99,B01LR5SIRI,40.80090234,5.003065361,19.73999977,1
64.99,B001DL5XG6,10.05086258,51.19625018,19.75,1
54.99,B01K8YI3DS,24.59914996,18.16179457,19.77000046,1
61.21,B07MZS19S6,25.24951286,18.23906199,19.77000046,1
44.99,B07D18GYTT,10.89964128,5.660716459,19.79000092,1
89.99,B01F7QE9WQ,30.6001256,11.34513997,19.79999924,1
89.99,B01F7QEGR4,30.84924766,11.46587031,19.79999924,1
62.99,B0731FZN5J,45.00070344,7.94844668,19.79999924,1
45.22,B079CXSWLP,20.00031264,2.169194976,19.80999947,1
71.01,B004O2ND54,14.46010258,10.11764166,19.84000015,1
76.49,B07BLF1MTM,8.60022262,14.88056339,19.89999962,1
55.89,B07BSZKD89,3.5494382,5.395548727,19.96999931,1
49.99,B00004WCI0,8.99925884,16.62083639,20,1
49.99,B0012U7LDQ,1.60055412,1.506275645,20,1
46.62,B000W9QU9Y,11.7506246,6.803484021,20,1
59.99,B000UV57DE,11.90053876,5.81261718,20.01000023,1
40.99,B07RG3XCJ7,26.14899782,11.77362293,20.02000046,1
31.95,B07XT6KVH9,25.0003908,1.375886876,20.04000092,1
98.04,B00E3V3YX2,38.30086326,20.63610805,20.04999924,1
73.22,B001D5L6NG,7.1870612,3.067867738,20.14999962,1
44.99,B0028QGTWM,2.3589434,1.628762065,20.15999985,1
81.38,B00402G36O,0.54895038,0.328825549,20.18000031,1
49,B0062N2Q8I,1.56968944,4.188684329,20.25,1
46.33,B07VGTY337,6.9996685,16.52117898,20.28000069,1
44.99,B07V49QRCX,10.84011654,9.970131129,20.35000038,1
59,B01GSMN9WE,9.64962174,15.45655688,20.44000053,1
44.99,B07D18T9YT,12.20036708,6.62085194,20.44000053,1
35,B00BUKCGGU,2.59924698,0.659846195,20.47999954,1
51.55,B01M7Y6N2L,25.39942702,20.05177319,20.48999977,1
59.99,B07DKVR5Q1,27.59963778,20.42625676,20.48999977,1
96.28,B015IHMK5C,19.25074184,10.6949522,20.5,1
60.99,B019220GKA,2.74916114,11.28236019,20.5,1
31.34,B08888CJHG,15.3662014,2.807529219,20.5,1
35,B07T8PRR1P,0.7495708,0.257704402,20.57999992,1
49.99,B0869F6JYB,11.99974666,11.61601495,20.61000061,1
59.99,B07F88PSBN,12.1695024,10.57949009,20.61000061,1
51.33,B0040T5408,2.40083118,4.459559314,20.65999985,1
59.99,B074DZ6NJB,45.54965382,9.297992391,20.70999908,1
39.99,B01MSCW6BW,3.95067904,16.41361922,20.73999977,1
39.99,B01NC0ACBN,6.64913392,31.3819865,20.73999977,1
35.99,B085Q7MYL6,20.54926302,1.720078105,20.75,1
50.45,B000234IT4,18.849501,2.891381929,20.79000092,1
37.63,B003HB64NG,1.36025054,1.416276663,20.80999947,1
71.5,B0067OG1VK,0.65256752,0.1830711,20.87000084,1
68.9,B00CRYJZ7Q,20.8997976,6.486072977,20.87000084,1
52.9,B000HHSLAM,5.09928606,23.81329162,20.93000031,1
39.5,B00EYN1NK0,17.09903272,11.18884905,21.04000092,1
54.99,B071CMS6VW,15.59989112,18.75051962,21.06999969,1
37.16,B00402RMFA,0.79807244,0.260338519,21.12000084,1
76.3,B073WR319C,38.30086326,36.68841428,21.14999962,1
46.99,B07WJYXSRY,3.17024356,4.484144401,21.14999962,1
44.99,B07WRSSSRJ,7.0106916,12.41283521,21.26000023,1
44.99,B000HHJM46,1.4991416,1.959343691,21.29999924,1
62.4,B01B65BDGM,18.73927,12.84131817,21.29999924,1
34.99,B082TJ7HDT,1.24781492,1.115548358,21.37999916,1
35.81,B0067ONERO,1.1904948,1.442178809,21.45000076,1
38.61,B0067ONZQ4,1.13978854,1.447447042,21.45000076,1
32.99,B071YP4VPN,6.3603287,1.519885247,21.46999931,1
54,B0753Q2GCX,25.683823,17.03966092,21.48999977,1
48.99,B072KGHM8Y,8.09977388,24.38489491,21.5,1
68.5,B00AANK1FQ,5.95026938,2.793480598,21.51000023,1
53.32,B005P3MU5K,6.2390746,5.99524926,21.54000092,1
34.99,B07PKQSLZ4,4.03004536,4.991211837,21.54000092,1
56.87,B081SJ5W61,46.49984504,26.12165576,21.56999969,1
42.97,B01MZ68J36,0.64815828,0.845551412,21.60000038,1
57.52,B07BT3RGP6,3.4502303,6.324513829,21.62999916,1
38.27,B0016I8LYM,14.70040616,16.16381717,21.65999985,1
32.99,B00F4AQ0KK,6.2500977,4.093856133,21.75,1
42.26,B081M5LS88,16.10033986,16.39869256,21.75,1
79.99,B00245PTPU,14.7489078,8.542439961,21.79000092,1
58.17,B072Z1WN4S,26.29891198,30.19487798,21.79000092,1
49.99,B009QELK64,5.80035522,9.561843065,21.84000015,1
61.13,B00HQZAMSW,2.74916114,2.551580895,21.92000008,1
55.95,B009SGQZMY,7.6500314,20.76869191,21.92000008,1
55.82,B00402L4QI,2.71388722,2.882162522,21.94000053,1
87.98,B0067ONSXE,1.15081164,1.396520789,21.94000053,1
