ASIN,channel,retail,1m,weight,selling
B001H9GQR4,0,155.59,10634.11201,23.64895874,91.67
B000BRA6OC,0,219.99,14859.27095,45.9993963,129.6
B01IDGA1JW,0,119.18,1979.486781,8.75013678,70.21
B015SSVJXA,0,199.27,2727.637343,53.6494277,117.39
B001GXCPKS,0,292.99,10660.77937,133.0003154,172.58
B002ACKG8C,0,463.55,9769.223109,126.0006469,273
B006M9BGX8,0,189.88,6751.784215,45.00070344,111.82
B00IA8LAL2,0,39.99,4344.460274,9.19987926,23.55
B00GXULORO,0,574.32,4598.257842,28.99957148,338.2
B071J38HFT,0,29.99,1114.231738,1.84967618,17.66
B074G7H2JN,0,29.99,878.2530904,1.34922744,17.66
B077XPJJ7L,0,29.99,731.6131393,1.54984786,17.66
B07F43L2CR,0,42.99,94.0375217,0.44974248,25.31
B003D7KGHE,0,75.18,8776.8557,12.20036708,44.26
B077G7FQJS,0,165.87,752.3611973,18.24984436,97.65
B07B42PTLF,0,69.99,614.6307064,21.04971176,41.2
B00Q7EUWR4,1,39.99,3374.976752,6.69984018,23.54
B003JMHWHA,0,499.99,8631.619294,129.9998275,294.31
B006M9B8HW,0,189.97,6751.784215,45.00070344,111.82
B08BDV8SPQ,0,38.99,1.2814977,0.05070626,22.95
B00792AC6O,0,144.8,6512.205169,54.2997906,85.23
B08D6RD75B,0,16.99,158.7226437,0.44974248,10
B01L8JJ57K,0,122.33,1801.541671,7.40090934,72
B07FN3Q78H,0,64.99,478.0596658,18.0007223,38.25
B073WR319C,1,34.99,903.2728074,10.43005722,20.59
B07J3F4N28,0,14.19,432.7800804,1.4991416,8.35
B08BJBHF2R,0,14.19,165.7403692,1.04058064,8.35
B077BBHDCP,0,14.19,99.5906784,1.25001954,8.35
B081R3WN4V,0,14.19,80.6123077,1.10010538,8.35
B082G9YR92,0,14.19,80.6123077,1.10010538,8.35
B00U1OK2HQ,0,14.19,64.4410272,0.85098332,8.35
B07TZS96CJ,0,14.19,7.933081,1.10010538,8.35
B00074H7TQ,0,428.84,16990.21855,138.9990864,252.34
B07C2Y665P,0,45.89,582.4712165,1.543234,27
B005J23FRY,0,271.95,7185.78477,25.0003908,160
B009378AG2,0,122.8,5812.385378,42.95040684,72.24
B00181BBW6,0,425,11217.43756,104.9994367,250
B00KUL17EC,0,119,3803.119031,42.00021562,70
B071YX4T5G,0,24.99,1031.727696,10.74090864,14.7
B004NEJED8,0,216.99,7718.277576,89.0005094,127.64
B0716YXNT7,0,145.87,1184.592064,9.700328,85.8
B06XH47S7P,0,51.99,1305.174896,7.27965524,30.58
B07GX71CXK,0,12.36,25.7520014,0.10361714,7.27
B000ALE442,0,145.99,15624.99634,25.0003908,85.86
B00LVMM72A,0,67.93,3740.142573,11.99974666,39.95
B06XGJ85BX,0,28.89,103.8623374,0.5401319,16.99
B00MNTVCAS,0,127.5,3675.396427,20.35084722,74.98
B076CDF1WS,0,32.99,775.7332744,10.0089748,19.4
B01E1NHZO0,0,149.99,2252.26272,16.15104612,88.2
B073WD3RYY,0,39.92,907.1173005,10.00015632,23.47
B017NAH5WK,0,54.99,2606.322227,15.59989112,32.33
B000A7OUE0,0,146.04,15624.99634,25.0003908,85.86
B0023RT9YQ,0,535.81,9901.034301,74.00027492,315
B07RBGJSR3,0,15.99,341.9768148,1.28088422,9.4
B07DLYB3GX,0,23.34,524.80382,0.42108242,13.72
B0009WG382,0,208.38,15662.40387,60.99963078,122.47
B077XNP6LP,0,146,733.8710162,8.90005094,85.8
B004BQWFHK,0,404.99,7939.000299,128.0002372,238
B013LQBMJM,0,79.99,2830.035111,26.60094492,47
B0089PGJNK,0,172.99,6171.509852,65.00101608,101.64
B007CISS2A,0,214.64,6421.890093,87.99961192,126.11
B0083OCR8S,0,159.99,6236.62214,42.00021562,94
B01N5C30CL,0,199.99,1473.417237,21.75078092,117.5
B0066B4YRM,0,399.99,6885.182024,131.9994179,235
B07JJGKL4Y,0,76.8,429.4237769,3.50093656,45.12
B00C9P6UWQ,0,77.48,34.3563431,1.10010538,45.51
B01GVP695C,0,74.91,2102.388512,25.99908366,44
B08KFNR4QS,0,16.94,144.015932,5.11030916,9.95
B07N62BBJR,0,59.32,383.1678123,19.46899922,34.84
B0007Q3RIY,0,22.56,39.1772154,0.0220462,13.25
B071RST8T5,0,71.7,1075.603736,43.45085558,42.11
B073XYX7VY,0,74.99,897.2924848,5.20069858,44.04
B000FPV1EE,0,328.96,13973.45092,53.99996228,193.19
B088KXNCWN,0,27.91,175.8703034,0.73634308,16.39
B07WRMXVBR,0,79.95,278.878309,3.19890362,46.95
B07PPXVTXJ,0,28.95,86.4095592,0.50044874,17
B07VNQFPX3,0,22.99,293.4629733,1.00089748,13.5
B000MCZK24,0,543.26,12688.10873,133.9990082,319
B0757BZ3R9,0,55.91,826.260898,24.94968454,32.83
B00CZ2I1HU,0,59.61,120.9489734,1.64023728,35
B0035LTXUO,0,79.52,8974.511464,17.5487752,46.68
B08146J2T8,0,16.95,237.6873115,0.85098332,9.95
B07KWHFFG3,0,59.63,405.8686287,1.90038244,35
B007MTW4WO,0,38.3,35.0276038,0.54895038,22.48
B01L9UAB3K,0,37.34,1767.124305,20.1502268,21.91
B00DJQFAV6,0,149.99,5049.039914,42.00021562,88
B07FTFK9TG,0,46.02,472.8726513,12.74931746,27
B01NC0ACBN,0,39.39,1401.592342,3.50093656,23.11
B000HHSAUI,0,90.32,13570.26733,29.35010606,52.99
B07V6N7FJZ,1,245.71,47.1713201,1.69976202,144.15
B01M1OXAWA,0,75,1682.057267,24.70056248,44
B01N7SNSHO,0,34.95,1441.867984,1.45063996,20.5
B0051HFESA,1,263.99,7416.332308,57.0004501,154.83
B0051HH604,0,263.99,7416.332308,57.0004501,154.83
B005G6O9VE,0,138.12,7245.221854,40.34895524,81
B001M5TW6K,0,311.99,10370.36758,106.9990271,182.95
B009NTNHR2,0,149.95,5706.692329,41.7003873,87.93
B001P0TSSE,0,269.99,10215.06226,80.027706,158.32
B0815R9FN9,0,26.86,19.4665603,0.29982832,15.75
B072BMFZMB,1,44.99,997.3713528,12.85072998,26.38
B00HCZ0YFC,0,219,4555.846371,29.74914228,128.41
B087Z6FLK5,0,27.97,16.476399,0.14991416,16.4
B0009YHRMG,0,72.91,15624.99634,25.0003908,42.75
B07BLGHKRZ,0,59.05,598.3984022,2.0502966,34.62
B07H1BVZCS,0,47.77,51.3819554,0.14991416,28
B008UQHU5O,0,69.95,5879.3894,26.55023866,41
B00A52RTBG,0,69.95,5608.322125,26.70015282,41
B07XZNWPLQ,0,31.99,269.7857777,0.8598018,18.75
B082H8R35C,0,31.99,220.6616992,0.8598018,18.75
B084HG83P5,0,31.99,204.5514424,0.95239584,18.75
B0083H1JA2,0,359.99,6237.720567,47.2670528,210.99
B00SAVVIN4,0,92.14,3266.354566,23.368972,54
B018GWY6RG,0,99.79,111.0021103,0.50044874,58.48
B07V6L1N38,0,59.73,303.9590497,35.99923998,35
B00A2J9RBW,0,89.99,5617.47568,19.85039848,52.73
B01NBZAKOJ,0,63.44,1402.202579,12.4781492,37.17
B008SBTZS6,0,199.99,5887.993742,56.2619024,117.17
B0784BHHNX,0,17.7,722.0324184,1.00089748,10.37
B00SXTN2IM,0,147.86,3243.409655,21.99990298,86.61
B07S2VMB99,0,17.55,21.8464846,0.0220462,10.28
B0017V5I4Y,0,17.5,72.1910371,0.24912206,10.25
B07CH3MYPG,0,17.5,54.2500693,0.05070626,10.25
B07Z7DPWPX,0,147,247.145985,0.84216484,86.1
B01IU6RMVA,0,17.04,1935.915859,11.9490404,9.98
B085Q7MYL6,0,162,194.6045793,1.54984786,94.88
B07Y3X718F,0,12.84,268.9314459,2.94978156,7.52
B00HWOOVQ6,0,282.58,4437.765511,19.29924348,165.47
B07G7GYFYL,0,20.46,465.9769732,3.5494382,11.98
B006L9SXVW,0,570.29,6789.374815,170.0004528,333.9
B084C2MM3G,0,39.01,205.8329401,3.50093656,22.84
B002RMV7ZQ,0,286.99,9201.641676,101.0002561,168
B081GXL6LM,0,24.77,229.2660409,1.62921418,14.5
B000I01DCQ,0,409.99,13450.17269,79.2009735,240
B002L6WO5U,0,223.99,9436.277802,75.99986526,131.1
B00PCAIJAG,0,22.23,64.8071694,1.75046828,13.01
B0815V971V,0,29.99,234.8191976,0.73413846,17.55
B08DWBMVP2,0,29.99,156.830909,0.7495708,17.55
B08H5LLR6S,0,29.99,149.3860176,0.75838928,17.55
B00AB0JSOI,0,29.99,122.5966133,0.89948496,17.55
B07BSG3LZC,0,46.14,593.3334351,1.5873264,27
B017C21RD2,0,93.99,2622.554531,30.99916182,55
B015L6707S,0,119.99,2740.330272,12.44948914,70.21
B016YKI3P8,0,119.99,2673.936487,13.54959452,70.21
B01B77VKDA,0,119.99,2452.420456,11.49929792,70.21
B01B9PFM6G,0,119.99,2435.272796,12.09895456,70.21
B01C2A17W0,0,119.99,2396.095581,12.05045292,70.21
B01I21HGY6,0,63.49,2017.992735,7.7492393,37.15
B08NC7LTWH,0,17.98,137.1812776,4.1998011,10.52
B001EH4GA8,0,193.55,10774.64959,36.04994624,113.24
B07Z8GTVY7,0,27.86,43.9980877,0.44974248,16.3
B00ISEGSTM,0,99.99,4241.513292,35.95073834,58.5
B072JWDNTS,0,127.68,976.0740815,72.00068458,74.7
B00NIXBY74,0,106.13,3566.774241,16.15104612,62.09
B08DG72973,0,32.99,157.3190986,0.89948496,19.3
B003EME7MI,0,273.5,8747.259205,60.90042288,160
B007J7DEYQ,0,169.23,6350.553388,33.3007851,99
B01I21HBD2,0,219.99,2018.602972,14.14925116,128.69
B000A6XGQO,0,73.08,15624.99634,25.0003908,42.75
B00IJBFEUS,0,10.24,119.1792861,0.13889106,5.99
B06WGQC6KD,0,59.99,1373.887582,1.99959034,35.09
B07GZXFZ45,0,59.99,449.5005742,10.05086258,35.09
B07LGVXPXK,0,26.33,398.9119269,1.21033638,15.4
B00CP7HRQQ,0,129.95,5191.530254,32.54900968,76
B084CWRMK8,0,27.36,205.649869,2.15391374,16
B00JUMEH9Y,0,64.99,4040.440201,11.99974666,38
B009ETTTAK,0,27.88,123.2068503,0.46517482,16.3
B07C8D73FW,0,29.08,577.894439,3.09969572,17
B001EYIPLC,0,189.03,10717.95857,38.9005199,110.5
B07365K4WG,0,30.69,101.9706027,0.5291088,17.94
B08JQNQ326,0,23.95,145.7856193,0.40565008,14
B00MS3RAC8,0,29.99,3637.805828,10.09936422,17.53
B002RZC8WE,0,136.63,37.7126466,2.07013818,79.85
B001MQB6WW,0,319.99,10334.48564,48.10039916,187
B00P1TBCFM,0,479.99,3466.573326,18.99941516,280.5
B0033OI7V4,0,207.96,8991.5981,86.00002158,121.51
B01LZSTAD5,0,219.41,1699.75414,15.91956102,128.2
B0752V5JT4,0,257.87,839.3809935,21.55897898,150.66
B07Z7DDJZX,0,19.24,247.5731509,1.95990718,11.24
B076X31DSH,0,130.47,764.1997951,59.59969708,76.22
B019RSXPEI,0,138.07,2511.796516,13.2718124,80.65
B06Y3NRG13,0,139,1251.107897,14.85032032,81.19
B01M4LC3Z1,0,358.74,1665.580868,51.10088698,209.52
B073RK42P2,0,64.21,919.4440879,1.60055412,37.5
B07813KG4V,0,26.37,726.4871485,1.3007258,15.4
B003D7KF66,0,303.71,8777.771055,117.1998038,177.36
B01AB689F0,1,178.4,2502.276819,14.14925116,104.18
B00TI5PGOS,1,37.68,3223.760024,10.80043338,22
B07Y936MJZ,0,11.99,266.4904979,1.99959034,7
B08CSCMZ2H,0,11.99,159.9431177,0.52469956,7
B0102UUH1O,1,11.99,112.9548687,0.5401319,7
B00IU19FRK,0,68.43,4240.903055,10.74972712,39.95
B0132KHTRQ,0,190.16,2858.777274,21.04971176,111
B001EWDE88,0,232.99,10724.61016,55.00085976,136
B079BS1KQZ,0,97.66,673.2134584,2.25091702,57
B07YXL6LZT,0,17.99,45.0965143,1.3007258,10.5
B077XPN8KX,0,47.12,731.3080208,4.850164,27.5
B081CNHPKD,0,16.69,42.8386374,0.70106916,9.74
B072VNYMGX,0,29.99,949.4677483,2.59924698,17.5
B07DTS7MVZ,0,35.99,518.5794026,25.89987576,21
B07SN5FQXJ,0,47.99,21.4803424,0.05070626,28
B07BRGJWTC,0,59.99,594.6149328,11.8167632,35
B08GFHGJ9X,0,59.99,39.665405,0.70106916,35
B077XHG3RQ,0,42.51,738.4477937,4.2328704,24.8
B007218JZ8,0,119.99,6571.09304,29.9497627,70
B003SZ0L6C,0,179.99,8502.004955,39.94991902,105
B0789KRB8L,1,77.98,708.5461807,36.2990683,45.49
B00LCVECQE,0,68.49,3740.142573,11.99974666,39.95
B071HG4PZ9,0,65.99,1126.436478,13.00064414,38.49
B07199DPJM,0,119.16,1172.14323,21.8698304,69.5
B081JC6RG3,0,151.32,228.1676143,0.95019122,88.24
B07S38VR63,0,17.99,329.8941222,1.04939912,10.49
B00P218EFA,0,89.99,3462.667809,15.35076906,52.47
B00EEJZQ5W,0,99.99,4918.571244,27.35051572,58.3
B00LFWB5YW,0,68.52,3740.142573,11.99974666,39.95
B072M77MZF,0,34.99,964.1134363,3.67951078,20.4
B086KFCF4V,0,15.49,187.8919723,1.19931328,9.03
B004M9DD2W,0,15.49,126.9903197,1.15081164,9.03
B07TMTFLB2,0,71.67,309.1460642,1.99959034,41.78
B00LUU2XFO,0,72.98,3740.142573,11.99974666,42.54
B00LUZUX7O,0,72.98,3740.142573,11.99974666,42.54
B001790LVQ,0,139.99,11232.38836,38.9005199,81.59
B00LSTYM2Y,0,72.99,3740.142573,11.0010538,42.54
B009SGR4HE,0,195.61,5657.568251,64.99881146,114
B0716K2DTX,0,19.99,1193.623572,1.99959034,11.65
B0029L1QQ,0,220.99,9785.943603,82.99953376,128.79
B07TDGV7RQ,0,30.44,312.8685099,5.09928606,17.74
B089W9G9ZW,0,12.75,168.9746253,0.29982832,7.43
B00IUJAEZE,0,134.95,4240.475889,16.10033986,78.64
B00OUK8ANK,0,334.64,3469.563487,25.39942702,194.99
B07VWZBJBM,0,47.2,288.4590299,0.54895038,27.5
B00CS7DFUK,0,123.57,5157.845171,10.05086258,71.99
B01INIE92A,0,46.95,1952.087139,2.50003908,27.35
B078KDGWTM,0,136.99,701.2233367,10.84893502,79.8
B06X9LV1Y1,0,49.99,1329.096186,5.80035522,29.12
B077ZF6RRH,0,11.16,56.3858988,0.19621118,6.5
B071SFZWXN,0,45.51,1071.942314,1.62921418,26.5
B07CJPR31P,0,24.99,573.2566378,10.50060506,14.55
B08MQ79ZYB,0,39.95,138.3407279,0.98987438,23.26
B01K995XPI,0,74.99,1851.520082,7.6500314,43.66
B074D3R8F2,0,38.99,886.4912899,20.9990055,22.7
B079KRJLBT,0,45.52,660.7035999,1.73944518,26.5
B000MCXOR2,0,316.47,12700.00835,48.99988412,184.21
B0091RCKPG,0,137.58,5829.777132,31.79943888,80.08
B07F88PSBN,0,42.1,93.4272847,0.8377556,24.5
B003TKQVR4,0,299,8476.497049,75.30100072,174
B001M5TW4C,0,409,10371.7101,89.0005094,238
B073Q8JHB6,0,45.54,925.8515764,1.36906902,26.5
B002OI8MWY,0,286.99,9329.791446,119.9996712,167
B000KH99Q4,0,228.22,12957.28427,39.5508828,132.8
B0029F62LU,0,147.11,9791.557784,47.00029378,85.6
B083ZWJT64,0,12.89,41.6181634,0.29982832,7.5
B00K7UOTQY,0,64.95,118.7521202,2.40083118,37.79
B01M71NNRT,0,69.61,1652.887938,3.6596692,40.5
B072VNYMGW,0,19.99,950.3220801,0.5401319,11.63
B07WH2KL2V,0,47.99,281.6243755,3.15040198,27.92
B071R6CKQZ,0,15.47,59.0099179,1.25001954,9
B079Z3HHYY,0,54.99,651.3059501,1.90038244,31.99
B074CR282B,0,32.99,886.4912899,15.99892734,19.19
B074D6R7W2,0,32.99,886.4912899,15.99892734,19.19
B0755CHV1Y,0,32.99,832.9124813,15.80051154,19.19
B002DF1M48,0,146.06,9681.287958,49.39892034,84.96
B07V2B52YK,0,20.63,307.2543295,4.40042152,12
B01IP5VXAW,0,29.21,105.9981669,0.59083816,16.99
B01C35QI50,0,51.89,2379.802253,10.361714,30.18
B00CGSF8M4,0,189.15,5246.207489,50.99947446,110
B073FCRNNN,0,45.57,933.9677285,1.95990718,26.5
B07CNP1C1T,0,27,569.5341921,1.3889106,15.7
B07DYKY4N4,0,27,515.3451465,1.3668644,15.7
B081R3XNZH,0,14.36,80.6123077,1.3007258,8.35
B0007LCLWC,0,261.11,16485.06437,143.0004717,151.8
B071NMR35V,0,84.03,1085.06241,11.79030776,48.85
B071FJGCB3,0,25.39,1144.43847,1.00089748,14.76
B00KTH2W3M,0,125.23,3816.727317,21.49945424,72.8
B00CRU77KC,0,579.12,5178.227087,33.4992009,336.62
B00A2F42S4,0,96,5623.57805,23.19921626,55.8
B01K5B06AM,0,63.23,1862.931514,11.04955544,36.75
B082PJN8BD,0,29.68,219.6242963,1.0802638,17.25
B0755G2YV4,0,79.99,830.8376755,40.124084,46.49
B075QMTMFJ,0,99.99,795.8710954,52.60002858,58.11
B0796XQQKN,0,81.77,677.6681885,7.70073766,47.52
B01HQOJFO4,0,68.83,2023.606916,5.20069858,40
B07L9KJXJM,0,14.99,89.1556257,0.35053458,8.71
B077PT883L,0,38,99.2855599,1.15081164,22.08
B0030VB9Z6,0,163.67,9040.356037,13.8009212,95.1
B07CL4GM7N,0,230.97,571.4869505,5.74964896,134.2
B00GBD21BQ,0,167.29,4673.866207,48.1489008,97.2
B07B41529Y,0,54.99,633.8531719,4.70024984,31.95
B07SKX6GJ8,0,60.24,48.0256519,1.3999337,35
B008R6O37K,0,24.1,123.5729925,0.70106916,14
B00RERQJJI,0,48.03,3310.047535,5.09928606,27.9
B074731V84,0,45.62,890.7629489,1.6755112,26.5
B07NJRL2F4,0,17.99,376.4552053,0.95019122,10.45
B074D6KZNY,0,30.99,886.4912899,11.0010538,18
B004MKMT3A,0,113.85,7747.019739,13.9001291,66.12
B073FK3T5J,0,26.69,932.2590649,9.90094842,15.5
B079V4N7T8,0,39.59,654.1130403,7.38988624,22.99
B08G9J7SC6,0,26.92,75.4252932,0.24691744,15.63
B07CJLRDL7,0,23.77,573.2566378,5.39911438,13.8
B0042SWNRY,0,234.29,8094.732781,55.56083324,136
B0785FW9VJ,0,93.58,720.9339918,2.64995324,54.32
B00K6E41LO,0,206.68,3975.144842,54.54891266,119.97
B00V9XOAZ8,0,47.29,114.4804612,0.5291088,27.45
B00XVYQ23G,0,59.99,3080.415352,6.04947728,34.82
B017BENCQ6,0,59.99,2630.487612,5.6989427,34.82
B00VV6YOD6,0,126.96,3125.023677,30.00046896,73.69
B07PGB48CM,0,221.14,86.7757014,2.29941866,128.34
B07WK66RFP,0,25.14,280.8310674,4.70024984,14.59
B000AXOHF6,0,204.32,15249.76161,82.0008409,118.56
B07V8RDQTP,0,19.25,301.7621965,1.15081164,11.17
B0753J8N5F,0,24.99,836.2077611,1.0802638,14.5
B000BQU576,0,189.18,14868.91269,31.3496964,109.76
B0157N4640,0,30.99,2751.863752,5.5005269,17.98
B0721BDCCZ,0,49.99,1022.207999,1.90038244,29
B075LT1KTC,0,49.99,806.5502429,1.3999337,29
B077XPFPBX,0,49.99,732.0403052,1.3999337,29
B01G9B36O0,0,84.99,2136.439737,16.49937608,49.3
B074D77NJZ,0,379,885.7590055,9.55041384,219.82
B07B41R494,0,299,626.713399,9.59891548,173.42
B07F267774,0,165.26,505.0321412,9.10067136,95.85
B07C2Y985T,0,251.66,582.2271217,5.74964896,145.96
B00JUM3LKA,0,181.04,4110.617456,18.7502931,105
B00YXGG41Q,0,98.99,3047.88972,19.34994974,57.41
B07N1JP56L,0,39.99,383.9000967,3.3951148,23.19
B015YQ8F38,0,179.95,2718.239693,22.74947378,104.35
B072BCYW4K,0,26.73,997.4323765,3.00048782,15.5
B004139SE6,0,275.94,8124.756442,60.19935372,160
B07GSHMZPV,0,26.56,453.7722332,1.26104264,15.4
B01HJCTQ4C,0,19.99,106.3032854,1.15081164,11.59
B002JBBRV4,0,258.66,9484.852667,37.20075788,149.96
B079JPJVL1,0,16.99,662.6563583,1.653465,9.85
B07QJGVB4Y,0,15.87,351.496512,0.9700328,9.2
B071WRZTJD,0,79.77,1058.273005,42.03989878,46.23
B001OCBVZ6,0,567.76,10265.83398,148.0005498,329
B00LGKFYHC,0,68.95,3740.142573,11.99974666,39.95
B0723BX47Y,0,125.97,1009.393022,2.7006595,72.98
B00KBZPBQC,0,203.7,3919.918393,26.29891198,118
B072LQ7LM9,0,18.99,964.7236733,2.13407216,11
B079BTBRCD,0,18.99,670.040226,0.9700328,11
B01375HIJU,0,83.54,2849.989861,30.6993335,48.39
B001V2QVNG,0,301.25,10002.02852,76.279852,174.49
B07B6FX926,0,17.99,97.3328015,0.330693,10.42
B000BWR7RG,0,189.56,14809.53663,45.9993963,109.79
B07SXBT1JH,0,24,317.1401689,1.38229674,13.9
B07SXCCW5Z,0,24,317.1401689,1.38229674,13.9
B00LCYUPBM,0,68.99,3740.142573,11.99974666,39.95
B00LGWI5R6,0,68.99,3740.142573,11.99974666,39.95
B07MY5L44D,0,32.26,385.9749025,8.3003943,18.68
B00AF56QA8,0,276.36,5570.426407,42.00021562,160
B000PE3BIE,0,164.99,12268.50977,31.70023098,95.5
B008OIV0VI,0,207.32,5928.391431,63.92957076,120
B07RN2ZGSB,0,157.65,336.6677529,14.550492,91.25
B00I1BDVXS,0,178.55,4383.393395,56.2508793,103.34
B01N43NDL8,0,73.9,1484.645597,11.2876544,42.77
B0016JI7KO,0,307.56,11285.96717,62.99922112,178
B08Q354JH6,0,18.99,135.8387562,8.41944378,10.99
B00W0J55JK,0,77.57,3125.023677,10.00015632,44.89
B06XJ8L859,0,52.74,1300.598118,7.14076418,30.52
B00W4DCK18,0,77.59,3125.023677,10.00015632,44.89
B06XDJT2Q9,0,53.15,1318.722157,18.56069578,30.75
B077ZXTZW5,0,15.99,98.858394,2.10100286,9.25
B07YXPYBBV,0,27.02,81.771758,0.25132668,15.63
B075M654N7,0,124.47,801.1801573,2.7998674,72
B0757KFNH8,0,27.99,822.5384523,10.74972712,16.19
B076JK3ZJN,0,204.99,770.9124021,4.299009,118.57
B079BRLDRZ,0,21.77,673.2134584,1.9510887,12.59
B07F4229J4,0,26.63,497.343155,1.21033638,15.4
B01MYH0CGF,0,44.95,1524.372026,4.1005932,25.99
B0007ZF5TY,0,105.99,73.3504874,2.2707586,61.28
B00076SPZO,0,99.99,16879.8877,38.00103494,57.8
B00BIBMB70,0,193.95,5356.599362,9.700328,112.11
B00DGAID78,0,193.95,5088.339177,9.10067136,112.11
B001CWX26Y,0,179.99,10966.26401,39.903622,104.04
B01LXKK71H,0,111.02,1720.990387,10.00015632,64.17
B075M7KNG3,0,124.57,801.1801573,2.50003908,72
B01IE1O08O,0,78.98,1973.079292,16.99982482,45.64
B00T5MLWEW,0,79.95,3231.204915,12.25107334,46.2
B00X5OCWMC,0,54.86,3089.385836,9.3034964,31.7
B0815W2QKC,0,24.99,234.0869132,0.39903622,14.44
B071NFFHMZ,0,79.99,1085.306505,6.00097564,46.22
B07D1CMGCY,0,141.48,549.7625133,15.05094074,81.75
B003D7KE30,0,262.99,8797.054545,46.5505513,151.96
B07RW7M5SL,0,10.99,48.2697467,0.05070626,6.35
B00F16NQCM,0,237.8,4811.047484,28.25000068,137.4
B07HT5YFRC,0,19.99,436.929692,3.09969572,11.55
B078YH54P7,0,45,689.8729285,6.9004606,26
B07ZYNN5FM,0,9.26,240.0672358,0.31085142,5.35
B004MDEV38,0,202.99,7748.118165,65.00101608,117.27
B07YXN3JTZ,0,34.62,20.5039632,0.05952474,20
B079NY3KXM,0,39.99,659.666197,13.84942284,23.1
B00CUS5AG4,0,283.5,5152.04792,17.20044524,163.76
B01N21J348,0,53.98,1500.755854,21.49945424,31.18
B001BX1JLE,0,216.99,11008.12627,96.0001779,125.33
B002MA7Y1Y,0,216.99,9421.143925,89.0005094,125.33
B001HWA3DY,0,228.99,10593.22613,97.99976824,132.25
B001HWA9N8,0,228.99,10593.22613,94.00058756,132.25
B00VYP3R82,0,77.73,3125.023677,10.00015632,44.89
B07YXP2TPS,0,30.1,20.3208921,0.35053458,17.38
B07PBXR9X2,0,12.99,366.6914133,0.63052132,7.5
B07PBXRFQF,0,12.99,366.6914133,0.63052132,7.5
B07YXKWKB5,0,12.99,82.5650661,0.1543234,7.5
B07YXLC7RB,0,12.99,44.8524195,0.7495708,7.5
B08L3DZBG2,0,50.23,142.6734106,0.41446856,29
B000BQQ84U,0,323.92,14891.73556,85.49957284,187
B018AD45CC,0,92.87,2584.719837,24.64985622,53.61
B07YP4XSQM,0,25.97,260.3271042,6.3493056,14.99
B07JPHKHXP,0,51.49,25.1417644,0.20062042,29.72
B071CLZ6VW,0,93.56,1165.613694,2.20021076,54
B000YZJZ02,0,141.97,11722.2256,37.56892942,81.94
B006SEQQF0,0,129.95,6712.179834,18.7502931,75
B00OGOMPVS,0,141.07,3513.439528,21.4289064,81.41
B01L6PSEFK,0,77.98,1804.165691,6.45071812,45
B07CJGZXP4,0,124.77,573.3176615,2.55074534,72
B00YXGHDGQ,0,196.95,3045.631843,28.30070694,113.65
B07B3W5F7L,0,40.19,638.5519968,3.19890362,23.19
B06XY6T4S3,0,72.46,1264.655159,4.25050736,41.81
B07QKPB8MD,0,27.99,350.3370617,9.038942,16.15
B000E39W4S,0,399,14385.78806,148.0005498,230.2
B004NW229S,0,381.33,7681.907451,79.00035308,220
B01MXGO0FV,0,49.99,1535.844482,3.2628376,28.84
B089NZ1P3X,0,49.99,170.0730519,0.48722102,28.84
B072C48XGS,0,93.62,991.7571724,2.0502966,54
B00T7NQNNO,0,46.47,64.685122,0.20062042,26.8
B07WZGRXTH,0,115,277.2916928,1.8849501,66.32
B073R2GNGH,0,70.56,925.0582683,4.70024984,40.69
B01M01D7IU,0,82.36,1694.750196,8.02040756,47.49
B00Y7X225M,0,38.99,3079.744092,5.24920022,22.48
B00PX95KSK,0,76.75,3391.331104,22.2005234,44.25
B01498R7GI,0,84.99,2794.275223,36.55921346,49
B07Y2QKSC4,0,23.99,268.9924696,3.3510224,13.83
B00EL3N3QK,0,130.1,4903.193271,20.50076138,75
B0777RJG6D,1,124.9,754.5580505,2.7006595,72
B001OENZG2,0,399,10265.83398,148.0005498,230
B003IX0AT2,0,187.36,8641.871276,44.5002547,108
B072M77MZD,0,59.99,964.2354837,2.64995324,34.58
B07B41G641,0,23.49,630.4358447,1.3007258,13.54
B07D8Q8522,0,39.99,535.6660386,2.61908856,23.05
B06WGWBJXX,0,282.72,1372.972226,7.8484472,162.95
B01MEF5EN2,0,151.26,1616.090647,17.63696,87.18
B003TWHPD6,0,183.92,8430.912345,67.00060642,106
B0728HC2QZ,0,124.93,1002.192225,2.50003908,72
B01HIUT5VO,0,44.25,2072.364852,19.10964616,25.5
B07DKWH3FG,0,59.99,529.0144553,2.59924698,34.57
B075M11JN4,0,42.95,802.461655,2.64995324,24.75
B072LZTRV4,0,124.95,964.4185548,2.44933282,72
B0788DPQ42,0,124.95,715.2587877,2.59924698,72
B073DX8Z28,0,69.98,937.324032,4.40042152,40.32
B01ATSCY6U,0,52,2470.544495,2.29941866,29.96
B01G9B4Q3U,0,52,2132.717291,2.29941866,29.96
B06XDFWS8L,0,44.42,1321.529247,6.10018354,25.59
B004LR9SGK,0,28.99,14.7677354,0.14991416,16.7
B00K97Q0C6,0,145.82,3961.292462,13.75021494,84
B07YXPB95B,0,13.02,250.3192174,0.13007258,7.5
B0721C21SC,0,32.99,1020.133193,8.00056598,19
B01L8JJ5KC,0,56,1796.964894,41.25064482,32.25
B01DQTWKJK,0,99.95,2275.512749,7.1870612,57.56
